video_id,标题,视频链接,account,Code琬儿,Code清涛,Code文昡,final_code,note
4812,"兵记者在一线①丨青春心向党，使命再出发
连日来，战区陆军官兵多种形式学习党的二十大主题，他们深入一线、走进官兵。今天，数字文艺轻骑队带来一段快板，邀大家一起学习党的二十大主题。
作者：王艳玲、李建鹏
单位：数字先锋工作室",https://www.douyin.com/video/7223941302809890103,忠诚号,2.0,0.0,,0,
6385,雨季时节，兵哥哥教你如何在室外防雷击。（邹壹文锌、廖鹏、李朋朋） #兵哥哥 #预防雷击 #安全科普知识,https://www.douyin.com/video/7260878773032193338,高原战士,1.0,0.0,,0,
8834,美国“功勋”间谍在华落网！国安部披露详情,https://www.douyin.com/video/7277356001064455481,中国战略支援,1.0,1.0,1.0,1,
5004,来看，昔日军营“雏鹰”已振翅高飞！#新兵 #破茧成蝶 #青春,https://www.douyin.com/video/7244927880558529853,中部空军,1.0,4.0,4.0,4,
7858,我们一起过年——2023东风快递网络春节联欢会（二）,https://www.douyin.com/video/7191026243884633355,中国火箭军,1.0,0.0,0.0,0,
1798,准备开火！数一数出了多少弹壳？,https://www.douyin.com/video/7197717845881441588,中国军视网,1.0,4.0,,4,
6264,这十年，是我最炙热的十年。（邢开、李宏鑫、代芯语、倾金强）#十年对视转场变装 #我们不再是我们,https://www.douyin.com/video/7280439053323996474,高原战士,1.0,0.0,,0,
3200,火箭军小姐姐，教你军考小妙招#军考 #祝福 #军校报考 （作者：陈世锋 曾陈龙 张帆 李万强 编辑：刘坚）,https://www.douyin.com/video/7241744929070812471,东部战区,2.0,0.0,,0,
10443,太爱了！忍不住晒晒刚获得的“人民武警”新媒体文创奖品（作者：曾锦旭、武警四川总队 陈宇、沈忆、周子嵛;编辑:李楠）,https://www.douyin.com/video/7243021679419460875,人民武警,,0.0,,0,
7236,【#2023年人民空军的哪些瞬间让你难忘】跟随人民空军一起回望2023年那些难忘的瞬间，为启航新的一年汲取力量！#2023年度回忆,https://www.douyin.com/video/7318546116440591627,人民空军,1.0,0.0,0.0,0,
7341,#空军飞行员驾驶战机俯瞰宝岛中央山脉 时，深情唱起“我的战鹰绕着宝岛飞……”#人民空军 #奋斗强军新征程 #强军之路,https://www.douyin.com/video/7262660703369170213,人民空军,1.0,1.0,1.0,1,
9947,味蕾大开! 快来打卡军营美食节（武警河南总队 冯雨、江志伟、乔智；编辑：曾锦旭）,https://www.douyin.com/video/7295320722275142963,人民武警,2.0,4.0,4.0,4,
6234,生在春风里，长在红旗下，祖国万岁。（米玛罗杰）#最爱这一抹中国红 #祖国万岁,https://www.douyin.com/video/7285280354099875084,高原战士,1.0,1.0,,1,
2216,国防科技大学2023级新学员新训前后对比照 #青年官兵 #军校学员 （侯文雄、魏晨宇）,https://www.douyin.com/video/7286472953112300860,八一青春方阵,2.0,0.0,,0,
10526,肾上腺素飙升，带你走进武警火力分队实弹射击现场！（武警第一机动总队 赵亮、李传龙、王土兴；编辑：徐礼跃）,https://www.douyin.com/video/7234118592516721957,人民武警,,4.0,,4,
3485,第73集团军某旅：跨昼夜实弹射击考核 检验炮兵分队火力打击效能,https://www.douyin.com/video/7298701650984799525,人民前线,1.0,4.0,,4,
2593,今日份的安全感是战友给的   #我的好战友  #相亲相爱一家人（赵爽、周璇、肖鹏、孟庆嘉 编辑：郑洋榕）,https://www.douyin.com/video/7234802867440291109,八一青春方阵,2.0,0.0,,2,
5269,#美国入侵#华为总部服务器，外交部回应（来源：央视新闻）,https://www.douyin.com/video/7283094821747707193,西陆强军号,3.0,3.0,,3,
5926,光荣停飞！服役38年，“老飞”向战鹰告别#海军航空兵 #中国力量 #若有战必召回,https://www.douyin.com/video/7270451801520885055,北海舰队,1.0,2.0,,2,
2430,#拍桌变装挑战 怎么能少了我们 （方昭杰、赖治尹、舒嘉豪 编辑：郑洋榕）,https://www.douyin.com/video/7257522520058760508,八一青春方阵,2.0,0.0,,0,
1186,欢迎回家！神舟十五号航天乘组返航！,https://www.douyin.com/video/7240596469428915517,中国军号,0.0,0.0,,0,
9429,祝贺！#我国成功发射试验十九号卫星  （钟志峰、王衡、瞿良）,https://www.douyin.com/video/7210746200801267003,中国战略支援,1.0,0.0,0.0,0,
11541,快来！这里有3张专属军服体验卡，让我们一起看看他们的专属体验吧!( 于成龙、冯一骁、许博文）#六一儿童节 #军娃 #军营专属,https://www.douyin.com/video/7239664338166893880,永不消逝的电波,,2.0,,2,
4030,弹壳倾泻一地 来感受自行高炮的超强火力（中国军视网）#自行高炮 #实弹射击 #火力全开,https://www.douyin.com/video/7203737429117783354,人民前线,4.0,4.0,,4,
4416,【“联合国日” 中国维和医疗分队为当地民众义诊】当地时间10月24日上午，在#联合国日#来临之际，中国第13批赴南苏丹（瓦乌）维和医疗分队应当地政府的邀请，派出医务人员前往当地瓦乌市体育场为民众开展义诊活动。#中国蓝盔#（胡楠、方凯旋、窦晓强）,https://www.douyin.com/video/7294456898206715170,中部号角,1.0,1.0,,1,
9228,钢琴独奏《是妈妈是女儿》#兵哥兵姐唱军歌（王子木、杜广鑫、于全金）,https://www.douyin.com/video/7231928312317218107,中国战略支援,1.0,4.0,4.0,4,
6989,【感恩 | 2023年人民海军成立纪念日“第二季·我和我的家乡⑥”】2008年5月12日，四川汶川发生里氏8.0级特大地震。天塌地陷中，海军蓝的身影深深印在了年仅8岁的小男孩杨羿韬脑海中。10年后的高考，杨羿韬报考了海军工程大学，军校毕业后选择了海军防救部队，专门从事救援工作。在人民海军成立74周年之际，杨羿韬的妈妈钟磊女士在送来生日祝福的同时，表达了对儿子建功军营的殷切期盼。（肖勇利 徐洪兵 陈登科 郑孜 编辑/段振军）#人民海军74周年 #壮丽新航程 #强军十年海军时刻,https://www.douyin.com/video/7225268823123873079,人民海军,1.0,1.0,1.0,1,
5597,#张光北向#西陆强军号送来生日祝福 #张光北 #西陆强军号六周年,https://www.douyin.com/video/7227466173070232866,西陆强军号,,1.0,,0,
8086,用原神和开心超人打开军兵种系列（作者:马小尉、康廷磊、张学斌   编辑:黄镇强）#开心宝贝 #原神 #军兵种系列,https://www.douyin.com/video/7287907079472434467,联勤集结号,2.0,0.0,0.0,0,
4929,直招军官张鑫，二次入伍奔赴星辰大海#二次入伍续写军旅荣光 #新兵,https://www.douyin.com/video/7280922421543079183,中部空军,1.0,0.0,,0,
5077,逐梦火热军营，亲兄弟比一比！#军营 #青春的样子 #鲲鹏,https://www.douyin.com/video/7208454663933398329,中部空军,2.0,0.0,,0,
961,#东部战区 发布主题海报《路》！#看军事上军号,https://www.douyin.com/video/7269049759250402572,中国军号,0.0,1.0,,0,
1586,牛！抗美援朝首位“特级英雄”杨根思的战斗绝技#讲武堂,https://www.douyin.com/video/7241850348476894501,中国军视网,4.0,2.0,,4,
10560,江西突降特大暴雨导致大规模城市内涝，武警江西总队抚州支队第一时间赶赴受灾地区展开救援行动（武警江西总队 杨剑、刘宇龙、师锐、马涛、毛飞、黄祁明、万立恒；编辑 吴敬楠）,https://www.douyin.com/video/7230260168225803579,人民武警,,1.0,,1,
3938,国防部：美英澳“三方安全伙伴关系”毫无益处、危害极大#美英澳,https://www.douyin.com/video/7216547435944906043,人民前线,3.0,3.0,,3,
3476,上等兵生日当天，父母来到部队为他庆生！ （邱友平 周文韬 沈正义）#生日快乐 #生日惊喜,https://www.douyin.com/video/7301624838257397028,人民前线,2.0,2.0,,2,
1829,新年快乐！一份来自酒泉卫星发射中心的祝福请查收#谁是终极英雄,https://www.douyin.com/video/7191319362521795878,中国军视网,2.0,0.0,,2,
6727,围观边疆军营“军BA”，现场超燃！（高群、邱虹霖、张良、张朝科、李嘉强）#篮球🏀,https://www.douyin.com/video/7261105288340622629,喀喇昆仑卫士,1.0,0.0,0.0,0,
3534,全网撒糖！这场中式集体婚礼超甜！（刘坚 吴昊宇 金之焱）#婚礼 #国庆节 #结婚,https://www.douyin.com/video/7285990278979243318,人民前线,2.0,0.0,,2,
6733,织“天网”，射“天狼”！（罗成）#练兵备战正当时 #当兵就是那么帅,https://www.douyin.com/video/7256674047445044540,喀喇昆仑卫士,1.0,4.0,4.0,4,
8983,运油-20生产车间罕见曝光载油量超过100吨,https://www.douyin.com/video/7267939276095016250,中国战略支援,1.0,4.0,4.0,4,
4,冰雪覆盖，武警战士开展抗寒训练！（杨一鸣 郭光明 朱红志）,https://www.douyin.com/video/7318197967666613523,中国军网,4.0,4.0,,4,
10051,火热开幕！这场球赛比你想象中更“燃”！（武警北京总队 杨树盛、李岳峰、何泽锋；编辑：徐礼跃）,https://www.douyin.com/video/7281600221572795682,人民武警,,0.0,,0,
9987,入队授装，意味着肩负的使命更重了！（武警西藏总队 刘爽、刘友胜；编辑：曾锦旭）,https://www.douyin.com/video/7289400639946313012,人民武警,1.0,3.0,3.0,3,
10667,当军营突然出现跳格子（作者：武警第一机动总队  冯涛、张宇；编辑：岳彩嵩）,https://www.douyin.com/video/7217054384130166016,人民武警,,0.0,,0,
8722,直击推进剂保障系统带压堵漏演练画面（赵威宇、王奕文）,https://www.douyin.com/video/7295671619006123276,中国战略支援,4.0,0.0,0.0,0,
472,第81集团军某合成旅刺杀操训练，霸气十足！(宋林峰、黄明俊、李庆宇、范资昂),https://www.douyin.com/video/7221421272255843641,中国军网,2.0,4.0,,4,
4808,"兵记者在一线⑤丨带你看“别人家”的军营文化艺术节......
前段时间，战区陆军第82集团军某合成旅开展了首届军营文化艺术节，官兵们笔墨写丹青，手绘寄军营，以多种方式宣传党的二十大主题，下面请跟随兵记者，一起到现场看看吧。
策划：孙   辙、杜毅晨、王   轶、崔冠楠
摄影：匡哲永、张峻清、顾俊杰
单位：逐梦铁骑工作室",https://www.douyin.com/video/7225782025247100216,忠诚号,2.0,0.0,,0,
5455,#盘点#军营#神器  #背包绳 （作者：梁爽 刘涛 乔玉涛 赵廷君）,https://www.douyin.com/video/7252547762858773797,西陆强军号,,4.0,,4,
7997,新同志在部队第一次过集体生日是什么样的，快来感受一下吧！（作者:马晨君、雷欢、任建行   编辑:韩咏轩）#生日快乐 #新兵营 #集体生日,https://www.douyin.com/video/7303860098160479523,联勤集结号,2.0,0.0,0.0,0,
7813,得知爸爸即将归队，小军娃的三个时辰,https://www.douyin.com/video/7200640633395121466,中国火箭军,1.0,0.0,0.0,0,
7490,退伍季 | 又携书剑路茫茫！山海有期，老兵再见,https://www.douyin.com/video/7310148147932613899,中国火箭军,2.0,2.0,2.0,2,
475,中国外交部：“台独”同台海和平稳定水火不容,https://www.douyin.com/video/7220713323006889231,中国军网,1.0,1.0,,1,
11068,现场原声，空降兵15勇士5000米生死盲跳！#汶川地震15周年祭,https://www.douyin.com/video/7231961159220464951,我们的天空,,1.0,,1,
613,实弹射击现场，摄像师拍得真实。,https://www.douyin.com/video/7184619543136865571,中国军网,1.0,4.0,,4,
8136,如果你还记得918，请点亮❤️祭奠3500万同胞#918勿忘国耻 #九一八  #九一八事变爆发92周年 （编辑:黄镇强）,https://www.douyin.com/video/7279727348952419636,联勤集结号,2.0,1.0,1.0,1,
1089,飞机残片做餐具，缴获的螺母做烟斗……志愿军战士们视死如归却又乐观向上！#抗美援朝 #看军事上军号 #八一建军节,https://www.douyin.com/video/7259569954268269824,中国军号,2.0,2.0,,2,
6460,#一起涨知识 野外驻训小妙招（舒昌雨、李佳驹、田志雄、张维国）,https://www.douyin.com/video/7249329567742135612,高原战士,1.0,4.0,,4,
5146,长大后我就成了你！在震区的小男孩认真许下他12岁的生日愿望： “我想当兵，保家卫国！”（来源：央视新闻）,https://www.douyin.com/video/7316032107090873626,西陆强军号,2.0,1.0,,2,
1550,原声就是真实！多角度观看火箭筒发射的震撼瞬间,https://www.douyin.com/video/7258208057556028706,中国军视网,1.0,4.0,,4,
2398,人民武警表情包真人挑战，你最喜欢哪一款（武警河北总队 苏唱、范亚康、狄淼森、朱孝玮；编辑：曾锦旭）,https://www.douyin.com/video/7261164416996003133,人民武警,1.0,0.0,0.0,0,
3796,想知道兵哥哥是怎么过六一的吗？（苟雪菲 夏姚伟 龙黎）#六一 #兵哥哥 #大孩子也该拥有儿童节的快乐,https://www.douyin.com/video/7239571377165012280,人民前线,2.0,0.0,,0,
5547,#神州十六号 5月30日9时31分#发射！,https://www.douyin.com/video/7238464663166537000,西陆强军号,,0.0,,0,
734,燃！#和平友谊2023 联演现场 #看军事上军号,https://www.douyin.com/video/7304184859130400034,中国军号,1.0,4.0,,4,
4117,特战女兵廖华清再次荣立二等功（李洪顺 刘坚 刘庆峰）,https://www.douyin.com/video/7189927818132835640,人民前线,2.0,1.0,,2,
3036,铁血“硬汉”，“肌”情燃烧  #腹肌  #要做一个猛男 #这谁顶得住啊  （作者：冯冲浪、宋凯琦、秦雯 编辑：李润泽）,https://www.douyin.com/video/7294624844661017910,东部战区,2.0,0.0,,0,
7291,英勇无畏，先锋无敌！看空军航空兵某旅长空战巡（陈逸松 倪天一）#人民空军,https://www.douyin.com/video/7287425522076781843,人民空军,1.0,2.0,2.0,2,
2674,远山含雪、云海聚散，最美的风景由高原战士守卫，一起领略独属雪域高原的最美风景！ #高原战士 #雪域高原 #卫国戍边（梁爽、乔玉涛、吕繁亮、张玺、薛伟；编辑：郑洋榕）,https://www.douyin.com/video/7224475992700620093,八一青春方阵,2.0,1.0,,1,
8319,6月10日，李尚福会见泰国陆军司令#中国外交 #中泰 #中泰合作 #李尚福会见泰国陆军司令,https://www.douyin.com/video/7242949726553886008,联勤集结号,2.0,0.0,0.0,0,
3057,热血沸腾！直击武警军事比武高燃瞬间#超燃  #现场直击  #军事训练  （作者：孙兴超、彭天昊、翟宏 编辑：牟泓）,https://www.douyin.com/video/7287188270591626507,东部战区,1.0,4.0,,4,
7626,#军营生活指南 | 畅享阅读篇,https://www.douyin.com/video/7234699876473277753,中国火箭军,1.0,0.0,0.0,0,
44,国防部：敦促日方停止制造借口扩军备武,https://www.douyin.com/video/7312366492668988722,中国军网,1.0,3.0,,3,指责他国的不正义行径
1812,高原高寒条件下全副武装奔袭，为拼搏中的官兵点赞！,https://www.douyin.com/video/7195486228031016253,中国军视网,1.0,4.0,,4,
7145,【庆新春猜灯谜赢舰帽：#海军特色灯谜与您一起过大年】还记得上一个陆战队的灯谜嘛？是不是很很简单？今天陆战队的第二个灯谜来了，这个谜题略显烧脑哦！友情提示，谜底五个字，快戳视频抢答吧！（关亚斐 剪辑/李凤祥）,https://www.douyin.com/video/7192862511979449637,人民海军,1.0,2.0,2.0,2,
2462,一秒进入状态，时刻准备战斗！ #一秒长大运镜挑战（陈树滇、蔡家豪、黄亚 编辑：郑洋榕）,https://www.douyin.com/video/7253739287416425783,八一青春方阵,2.0,4.0,,4,
2867,【军营一刻】他对游戏不是很感兴趣！ #军营一刻  #抽签挑战  （苏启航、卢顺心、乐鸿伟）,https://www.douyin.com/video/7197432280506191161,八一青春方阵,2.0,0.0,,0,
6136,习近平视察南部战区海军，亲切接见官兵代表。,https://www.douyin.com/video/7221160482206420284,南海舰队,1.0,0.0,,0,
3106,军犬“凌风”，服役8年，退出现役#军犬  #退役  #无言战友  （作者：陈世锋、黄海宽、晓彤、兰珂  编辑：刘坚）,https://www.douyin.com/video/7273447024752692491,东部战区,2.0,4.0,,4,
6603,庆祝百万农奴解放64周年，西藏军区部队官兵代表同自治区各界干部群众在布达拉宫广场参加升旗仪式！#升旗仪式#热点   （唐杨、米玛罗杰、次旺）,https://www.douyin.com/video/7215578893741215028,高原战士,1.0,1.0,1.0,1,
572,平板支撑：今天就是我的主场！#军营的味道,https://www.douyin.com/video/7194767311235075362,中国军网,1.0,4.0,,4,
6043,“舰”证！快来参与#我与战舰合个影 关注“北海舰队”公众号，点击菜单“战舰合影”，进入“我与战舰合个影”页面，点击“合影”操作，生成专属明信片。一起为人民海军庆生吧！,https://www.douyin.com/video/7225111117150948663,北海舰队,1.0,0.0,,0,
7980,来看看中国军人的“毕业”仪式感 （作者：范青峰、王德玉  编辑：赵乃铖）#参军入伍 #新兵营 #授衔,https://www.douyin.com/video/7306710211752889627,联勤集结号,2.0,3.0,3.0,3,
2494,当战友之间的“交易”被班长及时阻止  #军营一刻 #军营趣事（赵爽、李瑞鹏、董三军 编辑：赵爽）,https://www.douyin.com/video/7247477654868299067,八一青春方阵,2.0,0.0,,0,
11341,护线行动（于伟博）#通信兵 #巡线,https://www.douyin.com/video/7290740919656041783,永不消逝的电波,,0.0,,0,
8029,这就是中国军人！（编辑:黄镇强）#军人 #参军入伍 #兵哥哥,https://www.douyin.com/video/7297914269251718452,联勤集结号,2.0,0.0,0.0,0,
2948,一朝特战人，一生特战魂！直击特战队员入队仪式！ #青年官兵  #武警特战 （陈林涛）,https://www.douyin.com/video/7185918094991265081,八一青春方阵,2.0,3.0,,3,
5678,侦察兵，出击！,https://www.douyin.com/video/7212087903999020322,西陆强军号,,4.0,,4,
160,当白色婚纱遇到白色军装,https://www.douyin.com/video/7293075177460616457,中国军网,2.0,0.0,,2,
1215,专家：美陆海空三军演练打击海上移动目标，火药味十足！#军事制高点 #国际,https://www.douyin.com/video/7230738703230963001,中国军号,3.0,0.0,,0,
4082,来看看这个春节兵哥哥都在干嘛（林燕飞 舒圣亮 王云龙）,https://www.douyin.com/video/7193902629414522171,人民前线,2.0,0.0,,0,
4521,【中部战区空军某场站成功疏散被困群众400余人】近日，北京市昌平区北沙河南侧大堤决口，千余名群众被困，急需转移到安全地带。在中部战区联指中心统一指挥下，中部战区空军某场站官兵迅速赶赴现场，展开装填沙袋、构筑防汛墙和搜救转移受灾群众等工作。救援持续12小时，有效围堵了北沙河南侧大堤决口，目前成功疏散被困群众400余人。#风雨有我在人民请放心 （方世宇、朱姜海、刘清超、刘默涵、刘耀东、李潇、李威  编辑：常延凯）,https://www.douyin.com/video/7262669674935078144,中部号角,1.0,1.0,,1,
9719,一句晚安，要经过万水千山，和艇长聚少离多，困难时甚至想过离婚，但最终选择坚守。（央视军事）,https://www.douyin.com/video/7192945940154699065,中国战略支援,1.0,2.0,2.0,2,
9548,#山东舰 编队南海演练，喊话现场，#安全感 爆棚！#航母,https://www.douyin.com/video/7201028954092866853,中国战略支援,1.0,4.0,4.0,4,
1463,好儿郎 参军去！多地欢送新兵入伍,https://www.douyin.com/video/7280501997902515497,中国军视网,2.0,1.0,,2,
5770,边防新战士首次踏上巡逻路，守卫在祖国边防线上！,https://www.douyin.com/video/7186575614244146472,西陆强军号,,1.0,,1,
1294,#2023上半年直招军官  全面展开，详情速戳→,https://www.douyin.com/video/7211542337292373306,中国军号,1.0,5.0,,1,
